kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.defaultLanguage,snippet.defaultAudioLanguage,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.contentRating.ytRating
youtube#video,f8KkHt0_o4kfYjDrmVfJL-469Dg,xQD7yQgcZO0,2014-02-13T18:55:58Z,UCjwdtBaN7ziBfRvm9-vkGew,Johnny Depp & Amber Heard at '3 Days to Kill' Premiere! | Feb 2014,Johnny Depp Supports Amber Heard at '3 Days to Kill' Premiere!,https://i.ytimg.com/vi/xQD7yQgcZO0/default.jpg,120,90,https://i.ytimg.com/vi/xQD7yQgcZO0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xQD7yQgcZO0/hqdefault.jpg,480,360,Hollywood Times,"['Johnny Depp (Record Producer)', 'Amber Heard (TV Actor)', '3 Days To Kill']",24,none,Johnny Depp & Amber Heard at '3 Days to Kill' Premiere! | Feb 2014,Johnny Depp Supports Amber Heard at '3 Days to Kill' Premiere!,PT2M39S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,218,0,0,0,https://i.ytimg.com/vi/xQD7yQgcZO0/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/xQD7yQgcZO0/maxresdefault.jpg,1280.0,720.0,
youtube#video,39y_rgwEzhildDRWYr8ewaz9sjc,XYbA-HtuQAU,2021-07-28T21:06:05Z,UCNOofofnk35ta-6zgvQ0WUA,"""Who's going to kill you?"" - Amber Heard in London Fields (2018)","#LondonFields
#AmberHeard

All rights belong to their respective owners. I do not own any of this content.",https://i.ytimg.com/vi/XYbA-HtuQAU/default.jpg,120,90,https://i.ytimg.com/vi/XYbA-HtuQAU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XYbA-HtuQAU/hqdefault.jpg,480,360,Angry Sheep,"['London Fields', 'movie', 'amber heard', 'amber heard 2018']",1,none,"""Who's going to kill you?"" - Amber Heard in London Fields (2018)","#LondonFields
#AmberHeard

All rights belong to their respective owners. I do not own any of this content.",PT2M3S,2d,hd,false,False,,rectangular,processed,public,youtube,False,True,False,540,0,0,0,https://i.ytimg.com/vi/XYbA-HtuQAU/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/XYbA-HtuQAU/maxresdefault.jpg,1280.0,720.0,
youtube#video,diVdNzVFDylAr01IdlvupVWYfiY,YCKtclRjM-E,2014-02-13T23:28:20Z,UCVr-TwiGNnveWyOouIyz2fQ,Amber Heard and Johnny Depp's Date Night at '3 Days to Kill' Premiere,"""Extra's"" Terri Seymour caught up with actress Amber Heard at the ""3 Days to Kill"" premiere who was out for a date night with fiancé Johnny Depp.",https://i.ytimg.com/vi/YCKtclRjM-E/default.jpg,120,90,https://i.ytimg.com/vi/YCKtclRjM-E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YCKtclRjM-E/hqdefault.jpg,480,360,extratv,"['amber heard', 'johnny depp', '3 days to kill', 'premiere', ""valentine's day""]",24,none,Amber Heard and Johnny Depp's Date Night at '3 Days to Kill' Premiere,"""Extra's"" Terri Seymour caught up with actress Amber Heard at the ""3 Days to Kill"" premiere who was out for a date night with fiancé Johnny Depp.",PT1M45S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,5939,39,0,5,https://i.ytimg.com/vi/YCKtclRjM-E/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,G2u2LBI5USPKO3ptnkFKmkuGb8A,Yd5alttx1cE,2020-11-18T18:52:45Z,UCZWp755udb7GEDHdphAR78g,Johnny Depp Kills Amber Heard,#johnnydepp #removeamberheardfromaquaman2,https://i.ytimg.com/vi/Yd5alttx1cE/default.jpg,120,90,https://i.ytimg.com/vi/Yd5alttx1cE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Yd5alttx1cE/hqdefault.jpg,480,360,Freak Show Host,,1,none,Johnny Depp Kills Amber Heard,#johnnydepp #removeamberheardfromaquaman2,PT24S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,652,17,0,7,,,,,,,,,
youtube#video,Ocb0R7qr3JE3n5kWej555b1-HVI,YKq2HK9r5wg,2020-07-09T14:49:11Z,UCmxfZa-sV27MUDqy-iJIsfA,Johnny Depp On Amber Heard Toilet Bed Time,"Johnny Depp On Amber Heard Toilet Bed Time



https://boundingintocomics.com/2020/07/08/johnny-depp-claims-amber-heard-bed-defecation-solidifed-decision-to-divorce-actor-claims-as-libel-trial-against-uk-tabloid-the-sun-begins/


https://www.comicbookmovie.com/other/wandavision-star-paul-bettany-exchanged-abusive-texts-about-aquamans-amber-heard-with-johnny-depp-a176687#gs.ad7ebv



BLACK FIELDS MERCH - https://teespring.com/stores/black-fields

Support my original film - https://www.gofundme.com/f/n2pyj9-original-fantasy-horror-short?utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&pc_code=ot_co_dashboard_a&rcid=668fad28f6f947968083426d930cf6e7



#AmberHeard #JohnnyDepp #News


teespring - https://teespring.com/en-GB/stores/mr-h-reviews


amazon Affiliate link - https://amzn.to/2HlJFzh


Those wanting to become a patron - https://www.patreon.com/MrHreviews



follow me on twitter to interact with me and suggest future videos - https://twitter.com/MrHreviews



For business and general inquiries - mrhreviews@gmail.com",https://i.ytimg.com/vi/YKq2HK9r5wg/default.jpg,120,90,https://i.ytimg.com/vi/YKq2HK9r5wg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YKq2HK9r5wg/hqdefault.jpg,480,360,Mr H Reviews,"['Amber Heard', 'Johnny depp', 'Aquaman sequel', 'aquaman 2', 'Johnny depp pirates of the Caribbean', 'Amber heard Mera', 'Amber heard leaked audio', 'Johnny depp leaked audio', ""Johnny depp children's work"", 'news', ""Amber heard women's March"", 'amber heard petition', 'amber heard dceu', 'amber heard dc', 'amber heard vs johnny depp']",24,none,Johnny Depp On Amber Heard Toilet Bed Time,"Johnny Depp On Amber Heard Toilet Bed Time



https://boundingintocomics.com/2020/07/08/johnny-depp-claims-amber-heard-bed-defecation-solidifed-decision-to-divorce-actor-claims-as-libel-trial-against-uk-tabloid-the-sun-begins/


https://www.comicbookmovie.com/other/wandavision-star-paul-bettany-exchanged-abusive-texts-about-aquamans-amber-heard-with-johnny-depp-a176687#gs.ad7ebv



BLACK FIELDS MERCH - https://teespring.com/stores/black-fields

Support my original film - https://www.gofundme.com/f/n2pyj9-original-fantasy-horror-short?utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&pc_code=ot_co_dashboard_a&rcid=668fad28f6f947968083426d930cf6e7



#AmberHeard #JohnnyDepp #News


teespring - https://teespring.com/en-GB/stores/mr-h-reviews


amazon Affiliate link - https://amzn.to/2HlJFzh


Those wanting to become a patron - https://www.patreon.com/MrHreviews



follow me on twitter to interact with me and suggest future videos - https://twitter.com/MrHreviews



For business and general inquiries - mrhreviews@gmail.com",PT11M19S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,38214,2230,0,535,https://i.ytimg.com/vi/YKq2HK9r5wg/sddefault.jpg,640.0,480.0,en-GB,en-GB,https://i.ytimg.com/vi/YKq2HK9r5wg/maxresdefault.jpg,1280.0,720.0,
youtube#video,VRYhgfGFB2_EO6vtxtbhMY_ywkU,ysldsIdrnzY,2021-11-05T11:57:24Z,UCDzNRQjwHqyicQ_2OUKMLmg,Amber Heard - HOT TRIBUTE,,https://i.ytimg.com/vi/ysldsIdrnzY/default.jpg,120,90,https://i.ytimg.com/vi/ysldsIdrnzY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ysldsIdrnzY/hqdefault.jpg,480,360,HOT GIRL,,22,none,Amber Heard - HOT TRIBUTE,,PT15M52S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1846,25,0,1,https://i.ytimg.com/vi/ysldsIdrnzY/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/ysldsIdrnzY/maxresdefault.jpg,1280.0,720.0,
youtube#video,IZ5WepX5_0kQFMhiEyydf_DiFZk,YY9wENhL0AU,2015-06-24T21:20:48Z,UCHvnMsLnyQZscrq-fOckiiw,Amber Heard and Andie MacDowell interview Magic Mike XXL,"Amber Heard Interview

Andie MacDowell Interview   

Magic Mike XXL Interview

Segment Producer Shawn Edwards

Segment Editor   Jalen Coleman

The filmmakers also amped up the volume with new characters that introduce unexpected challenges and directions. Amber Heard is the elusive Zoe, a photographer who catches Mike’s eye; Andie MacDowell is Nancy, an uninhibited Southern Belle who might have something BDR had given up hope of ever finding; Elizabeth Banks is Paris, who must be convinced to allow them a place on the convention bill; and Jada Pinkett Smith is Rome, a woman from Mike’s past.

As the festivities spill over into a beach party, illuminated mainly by car headlights, Mike has his first of several chance meetings with Amber Heard’s Zoe. An intriguing young woman with a flair for candid photography, Zoe is someone he’d like to learn more about, but, for the moment, she gives him only a smile and something to think about. “What I like about the way these two interact is that they don’t follow a traditional trajectory of ‘boy meets girl, boy chases girl,’” Heard observes of their keep-‘em-guessing interplay. “It’s not about that. We get the impression that they have something to impart to each other which is not possible in their first meeting, though they’re drawn to each other.”",https://i.ytimg.com/vi/YY9wENhL0AU/default.jpg,120,90,https://i.ytimg.com/vi/YY9wENhL0AU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YY9wENhL0AU/hqdefault.jpg,480,360,BlackTree TV,"['Amber Heard', 'Amber Heard Interview', 'Andie Macdowell', 'Magic Mike XXL']",24,none,Amber Heard and Andie MacDowell interview Magic Mike XXL,"Amber Heard Interview

Andie MacDowell Interview   

Magic Mike XXL Interview

Segment Producer Shawn Edwards

Segment Editor   Jalen Coleman

The filmmakers also amped up the volume with new characters that introduce unexpected challenges and directions. Amber Heard is the elusive Zoe, a photographer who catches Mike’s eye; Andie MacDowell is Nancy, an uninhibited Southern Belle who might have something BDR had given up hope of ever finding; Elizabeth Banks is Paris, who must be convinced to allow them a place on the convention bill; and Jada Pinkett Smith is Rome, a woman from Mike’s past.

As the festivities spill over into a beach party, illuminated mainly by car headlights, Mike has his first of several chance meetings with Amber Heard’s Zoe. An intriguing young woman with a flair for candid photography, Zoe is someone he’d like to learn more about, but, for the moment, she gives him only a smile and something to think about. “What I like about the way these two interact is that they don’t follow a traditional trajectory of ‘boy meets girl, boy chases girl,’” Heard observes of their keep-‘em-guessing interplay. “It’s not about that. We get the impression that they have something to impart to each other which is not possible in their first meeting, though they’re drawn to each other.”",PT5M3S,2d,hd,false,True,,rectangular,processed,public,youtube,True,False,False,100547,278,0,35,https://i.ytimg.com/vi/YY9wENhL0AU/sddefault.jpg,640.0,480.0,,en,,,,
youtube#video,9dp7DL1uTxkmglEqjnE_OsN5J1Y,YygXZSONG_Y,2017-11-10T05:06:53Z,UC29Egq29eG8TTNZxgPrWc2A,Amber Heard ★ Amber Heard Sexy Photoshoot (HD),"Amber Heard Sexy Photoshoot! 

Subscribe to our channel for more

Here is a collection of Amber Heard sexy photoshoot! 

Amber Heard Photo shoots in this video: 
- Fashion Magazine
 - Latin Esquire 
- Nylon Magazine
 - Malibu Magazine

--------------------

Follow Me: https://twitter.com/sexy_photoshop

--------------------

More Video:

Speed Art - Photo retouching in Photoshop
https://youtu.be/nq8-H1mF2Lk

Speed Art - Jessy Dubai Photo Manipulation
https://youtu.be/DriVa506aDM",https://i.ytimg.com/vi/YygXZSONG_Y/default.jpg,120,90,https://i.ytimg.com/vi/YygXZSONG_Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YygXZSONG_Y/hqdefault.jpg,480,360,Photoshop Speed Art,"['Machete Kills (Film)', 'Danny Trejo (Film Actor)', 'Amber Heard (Celebrity)', 'Film (Media Genre)', 'Scene', 'Hot', 'Actress', 'Hollywood', 'Holl', 'Entertainment', 'Famous', 'Hollywood (Little Birdy Album)', 'Hollywood Stars (Sports Team', 'sexy', 'hot', 'porn movie']",22,none,Amber Heard ★ Amber Heard Sexy Photoshoot (HD),"Amber Heard Sexy Photoshoot! 

Subscribe to our channel for more

Here is a collection of Amber Heard sexy photoshoot! 

Amber Heard Photo shoots in this video: 
- Fashion Magazine
 - Latin Esquire 
- Nylon Magazine
 - Malibu Magazine

--------------------

Follow Me: https://twitter.com/sexy_photoshop

--------------------

More Video:

Speed Art - Photo retouching in Photoshop
https://youtu.be/nq8-H1mF2Lk

Speed Art - Jessy Dubai Photo Manipulation
https://youtu.be/DriVa506aDM",PT3M27S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,7817,32,0,1,https://i.ytimg.com/vi/YygXZSONG_Y/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/YygXZSONG_Y/maxresdefault.jpg,1280.0,720.0,
youtube#video,woP4Se3LvtbjU1CnQco_yhLYS-4,z4ZliNr9-iE,2021-06-17T23:57:48Z,UCy2Cra7aLAAMVxkA9rSYCxg,Jivin' With Jack| Ep. 08| Loki Episode 2| Trial of Amber Heard|Jon Stewart on Colbert,"Happy Thirsty Thursday! Hope you guys are enjoying the summer cuz we're here to keep you entertained! First we do a another breakdown of Loki with episode 2. We hope you're enjoying it as much as we are!  We go frame by frams (as many as the House of Mouse will let us) and try to pick a part our favorite moments.

Then we have the Trial of Amber Heard! Last week after the title drop for AquaMan 2, fans again clamored that Amber's allegations are reason to drop her from the DCEU! may James Wan will kill her off! But is she worthy of a defense? Well Judge Jack will  hear arguments from Austin as they dissect the timeline  and figure out whether she should be cancelled. Hopefully Judge Jack will be fair. I mean it's not like he made a rant about cancel culture :P

In our third segment Jack and Austin tiptoe around Jon Stewart's epic rant about the contagion that can't be named stemming from a research facility from a city which can't be named from a country that can't be named. This will be a mess, but hey we wanna get monetized. The media is lambasting Stewart's appearance on Colbert. But Is his hypothesis really so far flung? Well if we ruffle any feathers, Jack will send out a deep hearted apology in manadarin while eating dumplings and rocking a fu manchu.

Season 3 trailer for Titans dropped. Good thing Jack  watched some of it and is partially qualified to speak about it...But he'll act like he is 100% qualified. TY and Austin have a new segment that's worth checking out!

Plus any breaking news, we got you covered with bias reporting and scathing remarks. The Talk Don't Stop!
#AmberHeard #Aquaman2 #TheLostKingDom #Loki #Episode2 #LadyLoki #TVA #Titans #JohnnyDepp #JonStewart #Colbert #Classified 
#JivinWithJack",https://i.ytimg.com/vi/z4ZliNr9-iE/default.jpg,120,90,https://i.ytimg.com/vi/z4ZliNr9-iE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/z4ZliNr9-iE/hqdefault.jpg,480,360,POP! Culture Corner,,24,none,Jivin' With Jack| Ep. 08| Loki Episode 2| Trial of Amber Heard|Jon Stewart on Colbert,"Happy Thirsty Thursday! Hope you guys are enjoying the summer cuz we're here to keep you entertained! First we do a another breakdown of Loki with episode 2. We hope you're enjoying it as much as we are!  We go frame by frams (as many as the House of Mouse will let us) and try to pick a part our favorite moments.

Then we have the Trial of Amber Heard! Last week after the title drop for AquaMan 2, fans again clamored that Amber's allegations are reason to drop her from the DCEU! may James Wan will kill her off! But is she worthy of a defense? Well Judge Jack will  hear arguments from Austin as they dissect the timeline  and figure out whether she should be cancelled. Hopefully Judge Jack will be fair. I mean it's not like he made a rant about cancel culture :P

In our third segment Jack and Austin tiptoe around Jon Stewart's epic rant about the contagion that can't be named stemming from a research facility from a city which can't be named from a country that can't be named. This will be a mess, but hey we wanna get monetized. The media is lambasting Stewart's appearance on Colbert. But Is his hypothesis really so far flung? Well if we ruffle any feathers, Jack will send out a deep hearted apology in manadarin while eating dumplings and rocking a fu manchu.

Season 3 trailer for Titans dropped. Good thing Jack  watched some of it and is partially qualified to speak about it...But he'll act like he is 100% qualified. TY and Austin have a new segment that's worth checking out!

Plus any breaking news, we got you covered with bias reporting and scathing remarks. The Talk Don't Stop!
#AmberHeard #Aquaman2 #TheLostKingDom #Loki #Episode2 #LadyLoki #TVA #Titans #JohnnyDepp #JonStewart #Colbert #Classified 
#JivinWithJack",PT2H37M36S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,117,20,0,1,https://i.ytimg.com/vi/z4ZliNr9-iE/sddefault.jpg,640.0,480.0,en-US,en-US,https://i.ytimg.com/vi/z4ZliNr9-iE/maxresdefault.jpg,1280.0,720.0,
youtube#video,Eu__5ZvGzwkW-OL8G5xWHZeSrX0,ZfZ4Jzc7qho,2014-05-03T01:00:10Z,UCswuMZXSwhaOzbEnVCQV1Ew,Johnny Depp and Amber Heard: TELLING THE WORLD,"I love this couple, so I made another video for them. Well, Johnny is really telling the world about his beautiful girl!
http://johnnydeppandamberheard.blogspot.com.br/",https://i.ytimg.com/vi/ZfZ4Jzc7qho/default.jpg,120,90,https://i.ytimg.com/vi/ZfZ4Jzc7qho/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZfZ4Jzc7qho/hqdefault.jpg,480,360,Tatah331,"['Johnny Depp and Amber Heard', 'Johnny Depp', 'Amber Heard', 'Telling the World', 'Johnny Depp talks Amber Heard', 'Taio Cruz']",22,none,Johnny Depp and Amber Heard: TELLING THE WORLD,"I love this couple, so I made another video for them. Well, Johnny is really telling the world about his beautiful girl!
http://johnnydeppandamberheard.blogspot.com.br/",PT4M48S,2d,sd,false,False,,rectangular,processed,public,youtube,True,False,False,10857,83,0,11,,,,,,,,,
youtube#video,VC8LWUpLUO-_jZ9Tun9zVzHk3_M,ZIi66vpZlHY,2014-05-26T17:28:34Z,UCVS7cG2CnBzqWM39UN0v0JQ,3 Days to Kill (2014) - leather trailer HD 1080p,Amber Heard  smoking in leather dress,https://i.ytimg.com/vi/ZIi66vpZlHY/default.jpg,120,90,https://i.ytimg.com/vi/ZIi66vpZlHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZIi66vpZlHY/hqdefault.jpg,480,360,Leather Girls,"['pvc', 'leather', 'leder', 'dress', 'boots', 'skirt', 'pants', 'suit', 'coat', 'trousers', 'cuero', 'botas', 'vestido', 'falda', 'traje', 'mujer', 'chica', 'vestida', 'de', 'pantalones', 'guantes', 'escudo', 'кожаных', 'штанах', 'брюках', 'платье', 'кожаном', 'кожаной', 'юбке', 'девушка', 'плаще', 'сапогах', 'женщина', 'фильме', 'outfit', 'trailer', 'teaser', 'tv', 'show', 'full', 'movie', 'lederhosen', 'lederrock', 'series', 'film', 'latex', 'gloves', 'lederkleid', 'girls', 'woman', 'frau', 'mädels', 'actress', 'schauspielerin', '3 Days to Kill', '2014', 'Amber Heard', 'smoking', 'shot']",1,none,3 Days to Kill (2014) - leather trailer HD 1080p,Amber Heard  smoking in leather dress,PT2M44S,2d,hd,false,False,"['FM', 'MH']",rectangular,processed,public,youtube,True,False,False,77825,310,0,17,https://i.ytimg.com/vi/ZIi66vpZlHY/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/ZIi66vpZlHY/maxresdefault.jpg,1280.0,720.0,ytAgeRestricted
youtube#video,wCZWub1OUrNxHdF4vtVYYdfJ8uo,ZtfdudZckeA,2020-11-11T18:17:54Z,UC2Hd1U7qiuJdME0dv3OWWiQ,My views on Amber Heard and Johnny Depp,"This is all a joke. Amber Heard is big bad. Johnny Depp deserves justice.













kill me




#Meme #JohnnyDepp #Fistonly",https://i.ytimg.com/vi/ZtfdudZckeA/default.jpg,120,90,https://i.ytimg.com/vi/ZtfdudZckeA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZtfdudZckeA/hqdefault.jpg,480,360,SEXY POTATO,"['Amber Heard', 'Johnny Depp', 'meme', 'memes']",20,none,My views on Amber Heard and Johnny Depp,"This is all a joke. Amber Heard is big bad. Johnny Depp deserves justice.













kill me




#Meme #JohnnyDepp #Fistonly",PT13S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,77,1,0,2,https://i.ytimg.com/vi/ZtfdudZckeA/sddefault.jpg,640.0,480.0,en,en-US,https://i.ytimg.com/vi/ZtfdudZckeA/maxresdefault.jpg,1280.0,720.0,
