,snippet.topLevelComment.snippet.authorChannelId.value
7709,UCaXhH7xG0y64ba4xuxKij_A
7712,UCD4FjKj3KOIQs70OvYvrnfA
7713,UCCFcayZaN_rr6PqXGP7Q03g
7714,UC4Lm1X7pT-sK3l_70Y7pBPA
7721,UCb-Xhd35FRET64medwLnA4A
7727,UC9Si44FsqxbXAxmYAFo7ejA
7728,UC7vjCC6z2m8KUiNHTZf6rgA
7729,UCbXyyzGrCpfahD37SaFEW8w
7730,UChRUJk17_G1AZFUIs0BkTMw
7731,UCP0lpOw1JWB4o5k28lrvb1Q
7733,UCSgL2VnTvKBPH_VV2DE2ZoA
7734,UCHMfZSnL4eXvIbGlrLa8TGg
7735,UCuPAVjoqilyooVDTZjnYbkw
7736,UC_EFBmw1TZ3VHMa6fh2vwnw
7739,UCriAV9x-AmT-DqNu4ijI4qQ
7740,UCy_Jj-HZLwjdd7yVkyGbBtQ
7741,UCQpxzzyMTk5E4papB91m2aQ
7742,UCynlrpHHCMOUxuvsB5CgfGg
7743,UCPnmjVjKB_O3VgOOYqcSIVQ
7744,UC_0DyHxm4DFB_UOGmUZGVhg
7745,UCexQjlhGcqmvwUF2YfYBWvQ
7746,UC2akYJxEq5i4c5u8gRWIKbQ
7748,UCp-Ry3KYBVC63zW0_0b3tHA
7749,UClmWeSz_UXJweAVJDAA9ReA
7750,UChGTCHl3mk43kOTciS5JV7g
7751,UCotn0rgZSWTuB-21AgvwFtQ
7753,UCfrIwdYuCKe33oq5sLBLanw
7754,UC02Dw1nbsigyY426EMjp6ug
7755,UCLPV7kdq-rCj9eOtOwaU9KA
7756,UCPtg8pmT4qMzyx9MmodAjCw
7758,UCCjRFhoPn3yGAbX02fM5uNw
7759,UCgzScJ-PtrmdtKjTTOyx3iQ
7760,UCFk_eb-gOmAvk97FEyZiH9A
7761,UCnMkKbckIag9pL4dMtJdEbQ
7762,UCHC5j0pU9Qxr0imk1VEN_LQ
7763,UC_KL4cQTlkIUD0OgPcCvBlw
7764,UC6KcTrGWEhuB3acC8gXlW7Q
7765,UCvQ2Abn8_2HYQgJjY6dmSDA
7766,UCRxPMCqLOacVKFaULoLSdKQ
7767,UCrDMwNMAwQGdo8QatBM2dBQ
7768,UCa8ZXEaSDCFOr1BOVjHTqKQ
7769,UCtsI-UsgJt-xNzIw3ZBm6sw
7770,UCDB4d3sgiGRfFc8xQwiXuGg
7771,UCShjgX1XRYZ0tVqddbPGHTw
7774,UCUsiX8IyrWaGRjBGL9Uf1IA
7775,UCzYhN4QOTGKkeW1YCsFCinA
7777,UCIZoSjkptYnRXq8gEMpsgJw
7778,UChcRR8ewrucE8vDhauLW-MQ
7779,UCE-FUF0x3KakSz-DzLI4NuA
7780,UCP12xlW6vFUWif786uI0vhQ
7781,UC2Mdwb0lhSNQ9iuuDlW6-nA
7782,UC0p4QP34EhBYFYSN9Fkcktw
7785,UC_4pC5QZbW2qGbLowRJ97DA
7786,UCyoOwffGTFl1BNc9uJBnmaQ
7787,UCr-fdFw1baxeMwwE7ZGjp8w
7788,UCacG_vcVeRhqvncc3HlUhsg
7789,UCK4L_1GVW5yXq99FNJiP9ig
7790,UCY1JMETh9VTV69kW5J4a1ww
7791,UC3bW7eTHmJfmgOiIbetSVqw
7792,UCRDUYFc81nsX9kwJM09Mm9Q
7795,UCHZgT5o6TvGQ14yi53Yxm0w
7796,UCMSHr1VZeCNzXE8UUI9FMUg
7797,UCtLSeZfQgAV2xh8RarNvF6g
7798,UCeuNXOMHuHMc8pN0md5EfPw
7799,UClAuScZZrbWJRqGSG-53tMw
7800,UChQaiisYHg50Cl8zwO2kJgQ
7801,UCX9vO09X_2QU2K6TCQUPQsg
7802,UCpKyvfDrb4mqiLZCN5MVIGg
7803,UC5ch1mv8pe2gvKLkaucxHNg
7804,UCrdBXZYmNaVLO4YmYlE0g-w
7805,UCDJnXo0FSwf69ovFlkA4nOA
7807,UCgO3lzn7xpqJgIgVvcx3aqw
7810,UC2WdWUMiZgreBPRSLlPCEtw
7814,UCUMZ_xkbvzF1kQdtxuWfFIA
7816,UCijGZL33kR5BoyWoeeQ_utw
7817,UC2UMLOvVr9CMyDX3GzXNmtA
7818,UCd2fihQWq-DRM2uD8oL8DPw
7819,UCot6k29m1tkvXu9UP8wlcig
7820,UC71iuuxMaAQOZ5UB22IJzcA
7821,UCEC7ya-01kacaoUEYRFApUQ
7823,UCpNWCxqZl5oteG3csAszZrQ
7824,UC-HQ20h8rE31PFvuH0gsHzw
7825,UCy5LZdUx7aNmjYvosMljzdA
7826,UCGLSHp-T8IrAQeTJUF2xbxg
7827,UCq1T4PQZlUCHAMmqJ_VLRjA
7828,UCtme25VOSmRYdjOSEdUSdkA
7829,UCRna6oP15l3J1rOoPgmGG1A
7830,UCq-8ESXRzbx-kfhG_TzIu4w
7831,UCkrd01tiAIVJc5T_SANqBBQ
7833,UCN8cLmnqf9Y8xnh5ba3OOgA
7835,UCwpmfMITlPK4BYmNGHbx98A
7836,UC-oT51KLJtbPNqXCYu1x9zQ
7837,UCuaeOADo0Kvjl6tnB8P3ugA
7838,UCHXTabbNyjN9XAREhfsnQHQ
7839,UCbxBd6vPMhPWFIIflKe0Xig
7840,UCI8gnZftoJoHe2o9Y_nPqMw
7841,UCv_AA1va8NQdXoIoSRHYmhQ
7844,UCkZhWOu0_Q7Ph3baF_huqvA
7846,UCnKh8dNcQrayDpRdhUkfILw
7847,UCSkXL4t23aayEMvVCDfXo4Q
7848,UCfe9k9N3HfzjtZbvp_N7pYw
7850,UCVYyxcwjvWH0ePS4J14ZJyQ
7852,UCU_4Xrj3WWR80YlEo9M05MQ
7853,UCTD3T1oiITOBMSLWnOlRx9g
7855,UCegLPnQJ6pI7oIcASDc0Y6A
7856,UCQMkSPjW2IPJdVQfVlcxk7w
7857,UCVAMBtj-sGV9giJ5py5GHOg
7861,UCL3o79PvY7wvd26rH1hd4Tg
7862,UCr6zdpSmv6QyV92s_Ej77Ew
7863,UCcmyl61iE2GT8UQCS18jHaA
7864,UClsgAd0a-zbRzwego6pSjYA
7865,UCpfhpjVl3WM_NS_5uZefegA
7866,UCy5ymYydt5S8bWTYbwrjw4Q
7867,UCy5LhB2NCr3vobq45ybjwaQ
7868,UCHDUaDQ99TisEduCnjiMpUw
7870,UCTMLmSCxxnwSam4VkfZh1CA
7871,UCuB_jVeh40--uxkf4S5o_vw
7872,UCittHQStqco0eY18VI7G2Yg
7874,UCq7C4vH7d3X1tTCUtbqEO9Q
7875,UCBWrwiXg5aMuUCR1YIAIfhQ
7876,UCDmfS21FlrDtKjEXQ5CmDgQ
7877,UCFrZr7mUsUBfytLRhYGOOpw
7879,UCv0wERFvRzw5MXIRi34oufw
7880,UCsxXhxBll-Yi41vz-3xHeMQ
7882,UC9LyJP8LwUQt_YrEVa0dIgQ
7883,UCKqFSSFjbHGmSItLRmB8jEQ
7888,UCadJlhd3NH_keT4yV4lGpYQ
7895,UCXXNhq1FCvPGGTMEp0jivdQ
7903,UC82WrvfUnovrL7EBoZnRwCg
7904,UCkhbdvDMgaETZOQnRuJHpMQ
7909,UCtrn2hqTofObY6YdYOoiFrQ
7910,UCbupm9jZqVncOyY4CkOWMlg
7911,UCJSEzFa47LFLd4hdFfLBJFQ
7912,UCjhFRboJg78BWCnldYU1WQw
7913,UC-6kFqy4fi1EW_cxT3UKcmA
7920,UCPoNcZhJG0QcdhfKnYpA57A
7924,UCZTDDX5vizJ2c3DWTTaEpxg
7926,UCcOhKQbO55sE1g5-fR_G7jw
7928,UCXPbve5uLISd0nQrVx7l6eg
7930,UCKMFIq9aR1GEoqF1JAVBAhg
7931,UCYaEi4uJzEd03ldgzEQ01vQ
7933,UC54ioDK_y4oFlZoNsnC9Mug
7935,UCYjzdg9r2n_Vz3sGNJLjM7Q
7936,UCFAGSF2zEUsuwu6CWVCCf9g
7937,UCjBs8yxLKinQPaO3FgPvocg
7938,UCqbAI1LZLZpDweETE_5oziA
7939,UCO6L-SshFVBAvSZbf9gKemg
7940,UCUPzjV1kr_UnF7RUN1JByng
7942,UC_fpJHA3IdQ4KE0xg81azAA
7943,UC2HCcyJ1W81X7TMMgP2WuUg
7946,UCDh_v-69ehOuXhEtRSkLamg
7948,UCe2sV2NDtBVly5vSVdbQP1Q
7952,UCGKr5JxGeKnTYjctBCXbqjA
7953,UCFT0eDNwmuZHEOzxbyskb6g
7955,UCEN2OW9jJ6KzHzb75otym4A
7960,UCVe2ahGJ8TzGMHIjvDIS8cg
7961,UCN5yDE_hZe3563W9nxuNQIg
7962,UCqqEZf1m_bpdBQtuas4QwEA
7963,UCxQkg_HxLx88YrXsu8kF4hw
7964,UCcIR4EIy1DBga5YKQEk4LGg
7965,UCvi_qR0wup42G_iuXZSm0GQ
7966,UCy62TVuw5GeGmbongn4HpYQ
7967,UCLDHunxqPwNYrXvYqRzEGPw
7968,UCqMfSV9XOn6CQyDY69oSBDQ
7969,UC6HdaTrrS6DDRgD_PJsuXIw
7971,UCNPOSU9JkhU8IPD5jeNRBKg
7973,UCI13ix_C4JPT5cOAuhh_3bQ
7974,UCkBPhgNr1vmgv9vV_gWBehA
7975,UCw5IeY4A6TQo-nzKq-dNJVQ
7977,UC548KOKauxlKBGKKiqz7-9A
7980,UCmEs7sB8MKIYiuk9_KvuWEA
7981,UCrI9QlLaTjKC2hWdz-VFAsw
7982,UCFQ5b1Rb7nyNfsfYSKw1SqQ
7983,UCm70MWi3PnaxAvR_93rj9MA
7984,UCYkNoghM6AWj2ouDowH6Q0w
7986,UCRbWK3pGlGKVpO5-2bPh9Gw
7987,UChJ6qpPJOMQYtB0qXLcJuRQ
7988,UCR42fJrym-F0ziIq6p2AtqA
7989,UCrvq-FmMXikZw1ctsE-aIiA
7990,UCsPPDVdpSDIeJTgW_b2K6SQ
7991,UCs_vvh5SSqRi5TWENJMAYqw
7992,UCr4X5-s4cPON_vNlRfPrfxQ
7993,UCV7qS67y61jjHxKIER9M19g
7994,UCTKi0nNsE6CeDJ9AtRI5Pqw
7995,UCrNnyA_xRYjr5LeWU7J3-UA
7996,UCULJW9HtRr7ErZfyb2Qfm7w
7997,UCTnrGy79dfUO2gt0gUJmOnA
7998,UCWphrxMNTdbaadZd8Kkab_Q
7999,UCxAHc0sXcy6AXNdQiXPmH7w
8000,UC25wgvPPI2ZA3Bwc_jsVAeQ
8001,UCKtn_XnH_msTBe7zv_S5i3g
8002,UC7csh0u_8So4esOOq5j1i2w
8003,UCePAGOK7OMh2qzEeUEWx8mA
8004,UCscOAge3awPb1fp91cBO89g
8005,UCWpFNIqbMdX7uUX6vTeCCPw
8006,UCHhFj6pgT7i6GQfIxFyW7pw
8007,UCEjncfAG1FwQ_3EvN2epOaA
8008,UCVH8pYk6Lik2YNGrWlzgTLA
8009,UCL1whyUCRlhFxLtlcLOiDnA
8010,UCgFl-Jko6khviRguMTSPdiA
8011,UCYwzbU8iGi2wO4fgxOtinMA
8012,UCIFEIGfwDPz5QDS4tIAwWlA
8013,UCcWoRByR3HejHR_Lrk1UNjQ
8014,UCZbMcnPa60SToSc9eV1k5sg
8015,UCd2uW_D6ffZEb4lAB0h4TVg
8016,UCPgdXpTYN0Q3KKh6tPkh0Mw
8018,UCrOD69SrzSvOkYAv40rLSpA
8020,UC0wnzn5clHDbJBWUtbRZ5Lg
8021,UC8VtbLMXvqwuyOcbp_3Zc0w
8023,UCQ4gRz9d56ddOaxklbbWSLA
8026,UCOSsJGN1d53iLWz_I-dXG1w
8028,UCvAOzJI04SPcDysp59pL0CQ
8030,UCmkeSsqQGcay_KTTJcHtW4A
8031,UCaMK5DBOgSSoUJRo1PNPBDw
8032,UCzlNX-Nzl0zSxURZMZucEDQ
8033,UCvUDyQd2bCNH8bMx0sKkFzg
8034,UCZ9Msh1pZq0BxQL7f5Qn4Bg
8035,UC4BjLXgmjtLY9PeksC--2_w
8036,UC8OpVwDt4hddHuPU05eKsWA
8037,UCNoJgKgoZSX5wdnfU1Gz_TQ
8038,UC3t_sRu3L-cDS6S3pO5pLWA
8039,UCFHGRg9a74TCVD7D10-iKQQ
8040,UCt23BRka2K99WA8_1zELT3w
8041,UCdXfMz78mAOO6KXrYuacSqw
8043,UC52R3BLE3CU5Z4lDEU1eRyQ
8044,UCDV7AadBoX8ZOErU6qGWkfw
8045,UCCTOHGhAnuxMlPHAwIumu8g
8046,UC_EG3ih0IY4bha59OhSJZqQ
8047,UCFQhk2XA2a0cV9ynsTVtRgQ
8048,UCQ4VFyCPqRd1MNYjli_zuMQ
8049,UCdZREl3Pug-u8n0cYTcP0Gw
8050,UC6LlrIBZaeZFGjSLxingrvg
8051,UCuBk32y64Bj1h7_plcAKE3Q
8052,UCixL8Rn4hY2PaGeKCKCvbZg
8053,UCJhanN6lNia92lpJF6k7pSA
8057,UCSiv9FAr77FB3Oy3p2fy_NA
8059,UCrNY1E5uFcisTawZNCHJr_w
8060,UCAS3tC2C22Mq6zsSGQN7QpA
8062,UCULDU9etTcWqEF1Dv0Vz22w
8063,UCAL6ujLkbD7MIe-GeeqLYgg
8064,UCrdVN3WGUy9I7c8K_HOdqFA
8065,UCoIYmTZ7BG6H-ygprajQq9A
8066,UCwAR13wD2rfbsA-MYkrnpsg
8067,UCAgtDHTYw8fWJxX16XUN8Dw
8069,UC2s6Ls8W6oT9e9oKJXR7kAQ
8070,UC-Fdaouvua_FwRn8M3B6OXw
8071,UC_tOFFuqMgfKmNw3-9jveRg
8072,UChJFy3P_rwiaslaq-w-LGHw
8073,UCf7uL8SlyDXZz4jPyi3XLGg
8075,UC-nFPcQHAueYr34a4cxqoWg
8076,UCUkTv3GeZJSXvWMnk_tTUrw
8079,UCIhT3ltLr9Ep9uu7InmPnog
8080,UCagRbvtESRRH418lILyTnVw
8081,UCEfhEAU3Yudpb30NHeXifNA
8087,UC79m3fAeM6JgApqkO--_UhA
8088,UCKTENoxwY2aO87fh_Kb7rTQ
8091,UCE3WtB2GdBEezJve-fLibKg
8092,UCjSmY8QqPJq_w_QMpbWHpxQ
8093,UCKQuRamgmFjMSjcYU0WqcTQ
8099,UC042HwuggO07R_ymQGJ5UOw
8100,UCg1nHFuzYDvny5kFKeb3iYg
8101,UCD6dvIkpoTqDh7wJ0-Xue2w
8102,UC7Zw5K9Y6ifR3OG3jElL3JA
8105,UCV3M9XHcHkxByj_OO1yx3pQ
8106,UCLJBhdvvgZHWtx3orwugIeQ
8107,UClRMsgh6LNaPaAAObsZQBVA
8108,UCFlpZFmYbmKSRYHIQa2zO7A
8109,UCCmIc4aw17Pwi6WlsT-w0YQ
8111,UCdLB-9W6l9mNgeLB9ylXSDw
8112,UCYnUp5PquM-bcLyqx-66xcQ
8113,UCBeGcAApMNPouhuvP833_UQ
8114,UCZhwvMXB5Eu9Ii8Sd_5RUng
8115,UCQpGfwyUYEqrlRB9_p7xkPQ
8116,UCx4O3dYtU1TUxZtJi0aotXg
8117,UCYGcs3Cq9eaCukFI-8PcArw
8118,UCFDOwd0eBWJ8KyoB8WfuHLg
8120,UClHN8MbRanGxTJMzQIuLPjA
8121,UC98Cw4oHE1y-3wkRC16dRbQ
8125,UC5G6apN0U7VrkqAF7Wa4L6w
8126,UCAAO7Er2xTQc7ElFiDfom1g
8128,UCcihYhtj_dshoVdtEQ64qGg
8130,UCOdkk6DjCtjAxxjA-zU8X5g
8135,UCPO3WAhMP2xntjPvc7hCoNA
8138,UC-bdSV7oK9VgUiSHQsSd_GA
8139,UCi-ewybyolhEo5D4bE2FRHw
8140,UCZLy0w5gBfWXU_agJ3PLoeA
8143,UCTzR-NvNa9IgAtYo9mpo_WQ
8146,UCUYdoh_0iNJQPGlUhMzapug
8147,UCD-1sJ6LD-BSkhj4yu8au2Q
8149,UCbC25yecekFFrQVw9VIGMZQ
8152,UCddPbicd87d4vOD8VUTxg5w
8154,UCKg9nc0cisfst4Iu-Gam-ig
8156,UCjIJ2PaZgzaCZt1fnKpE_WA
8160,UCtALW899QenvbYufvS1XkEQ
8161,UCC5AJ0O2Vra13HEJaRazqsw
8163,UCoLWK1ErxGBN4T4CL3nKWZg
8166,UC7ERgt_b_9JYEaRUjYXu4ZA
8169,UCSNR1T7JOloO1HvbxDj8-_w
8171,UCS8ZJjdNFQ-lEAzOsS8xo4w
8172,UCBouN6_tJvYFoznQgh-bCKg
8177,UCKwEAWwNN6D3Bq_-1xAhCpQ
8179,UCtIUnenUjlYNRsyu2ZNlE9Q
8180,UCzSuLhsNpOrchilsKyhg9bg
8181,UCWcEyZqSf9hBzW_FALSXF0g
8182,UCCWhS1GVwYJWrub1hJYPh9g
8183,UCAe1Ce04rpx73RbqAB7z0Gg
8185,UCCrggvHcmM6hv-2Rjxc97VQ
8186,UCMRerOa0jq7A9lJ1JUgGvMg
8188,UC1K8I0y210Aztz4Bfym0_7A
8189,UCWEIoNzgZh0jww_zETs2eKg
8190,UC9xeWbaU_1G-GSP6UViufZw
8191,UCOYvKExtd9jGI1fJvHa32tg
8192,UCHgHVYUkczo7pGjsf709XFQ
8194,UCLB8TqX5SLI9NHcgkHfVWwg
8195,UCEcbu1wreIdEk-8wGwPiOkQ
8198,UC8eVMJuXwYzp4TqO9x-zLmA
8200,UCRx7J39KCMddgGGKAcOqBXw
8201,UCrU8y448BiCFn5UFy2MOW4A
8202,UC6uYh1VpruhtaoPZf_2-Tuw
8203,UCV5ahh7nUz1PgI_XGX14O_A
8207,UCkX4pmtiN60-mLt2hN24PTA
8209,UC_UrZLML1WvUkCNjI-PZFwQ
8210,UC03Qk960AbnrmlzmRkOf3nQ
8211,UCxD4djgYWtsCO4dIg4v_NEw
8213,UCv4uXhgP89or1Kk1MdG3zUw
8214,UC4orxoujqwFOfWVdlkZfUSA
8215,UCvqakIrIK1sbCiJ3MDQq8CQ
8217,UCJ4VGR1fGF7ZQKWfUYjfiMg
8219,UCgK7jQjinVpElROrP6JuloA
8224,UCd_G6QFRX7MOKuBjWhMrqVw
8225,UCn37m4tonedRFkCfPC97xjw
8226,UCYvhqpraFIkHuIRMRO76hdA
8227,UCAAYTwjmABSoVll1PNwrhuA
8228,UCfmFEI72zn1VxY-qOQiQQRw
8229,UC9d9ljkDUtPY4U_C6PsBG-Q
8232,UCB6i7Zlv0je1AfkDPyvlHww
8234,UCXbT47cPr0ldbI26VhoCG1A
8236,UCowxpeihD0BY6YgQUpPuG-A
8237,UCuoeNpKXAOdhxgGMgrnSbKQ
8238,UCRJ3DGjsIlYC6nyJFzqkBDw
8239,UCE2beN1bL-b2MW38_AM58zg
8240,UC_MIUPs923VXyTF42MudRkA
8242,UCXEl_9nuTCcrnxNswMo5h_A
8243,UCtkgz0DFl6S9GSGg66OJEzg
8244,UCxgB1dTI3NBuMR-qlFFOWgw
8246,UCDZX0gfkGVjB3a1nGsxtbiA
8247,UChmOQg5rF8aApKwSoMmHtKw
8248,UC-YAVa2JT9yCgNIRTqo3yzQ
8251,UC17rUt8PlFLw3XDllHbZv9A
8252,UCEW8oIAv2JtKDnx4RGFtIlw
8254,UCKPN00wORfUoQzKp_nN0ltg
8256,UCzpzJO3hxy0h9jQxfj9xTJA
8258,UCkUNOqxcElzxgsrSZVAlLwQ
8259,UC1U_UmcziI_gHXlTkjRHSvg
8260,UCxkMWlu9blRhPpvnUIVzKGA
8261,UCsnchHhDarydhUi6uWv0rMQ
8262,UCVdqcA_qISVCN9yyVCFuYHg
8263,UCzkwp9yTepIjGzbqytTIZhA
8264,UC3wPHupoHisKdjEH3JNTXmQ
8265,UCAAXAF6dULKbRtmcrDJCs-A
8267,UCkaGaRTs6yPAC55JAI87weQ
8268,UCy2hQ7IMQA4bYHQHyBIlCFg
8269,UCywC0y2QJjFNIFMvI059LmA
8270,UCR418jXM-ZgGl56xurwpMNQ
8271,UCTnjYjjcYkxt-r4rGkODtzg
8272,UCQDOhPbKfEw2fQv5AwBulIw
8273,UCvEyfYICgqlPs7w3jcvzfuw
8275,UC3BsUhgOfvUpQF1QkiUXYxg
8276,UC6IUZ3u13SgpN3_Fhhmo2zw
8277,UCIdHeduSXq0apPAdjHZ-DOQ
8278,UCnHGOi16A_Xi8lGmS5l6HrQ
8280,UCqBGpLqfacTkLo1Qtk1ccng
8281,UC2wmCLS3NLcJBirxwUX-tXw
8282,UCutYMcWEIPQqUPHTIaJIEJg
8283,UCfL7PkXB1Q2COIgIBdEwqAw
8284,UCRA8a29YnZtJyRW-HYRTBRg
8285,UCwY4gTdBK1zv9qU-2_OjJ1Q
8286,UC4xfRZoFh0WZ0RCFFK8qzhg
8287,UC8okueIJLn57AMDoY49ujyA
8288,UCmQ54U441Z40WuT5wSypF5w
8289,UCA6ZBeyUMc-jQP10ngQS1Vw
8290,UCeHELkRLZfAkhPsPiTYYFSw
8291,UC6XO3i2mxvaDsb_lIvsxYOg
8293,UCp3FHaq0tjoaBfIvWCBYjOQ
8295,UCQ0iCjsik0EqxgCwgomRfOA
8296,UCAgUHlOvTQZxL1NWgrRX6YA
8297,UCosyH41E4-BdNp3DhBJyNMA
8298,UCpOHcNbTMHJ8DAw1MsWIbWg
8299,UC3mejA4g-UTxW88r84P_WdQ
8300,UC2CwG5vPg0P6RtwoHAIbX5g
8301,UC6trG3FCVEG5jWMCOrrN84w
8302,UCAek31MkDHQS7ilDjyZBdwg
8304,UC9OvgYgxCbFZKtqAgvoGzZQ
8305,UCs50kxpUKSyoJhdTlLIwstQ
8308,UCjp4yXKw7vboJzI5gNrz8cQ
8310,UCaKKFC3BSeDRhITKTdxLsng
8311,UC_Llo_hetwG8MDcVlU8I7xw
8313,UCjckawFkGCeikpjf21lmt5A
8314,UC95mLZ-3L2qKay5I10PoqAg
8316,UCiVnjXo3wUoNVWF6-nknK8Q
8320,UCX4d4darMnYNk8NH9eN7t3A
8321,UCO1WD458La7DSyv7jk_pJYQ
8322,UC0eCT56a0jyQ56ptKzrTsXg
8328,UCBQUPV2en61aIGOm3bpGBtA
8329,UC7GlE8m2V8pXKsMYFSeoYZw
8330,UCUloP2ByoQox9PUDobceWGw
8331,UCf_mQRstv9cVWbV2D5ehhqQ
8332,UCcAmaMsLXmVZE20buax_M1g
8333,UCEGhVmt-8YuGEsgOAI2oPag
8334,UCfms_e5kWMYXy2FNHC--cLw
8335,UCabtYWMbHXZsLNLaKPLzx2g
8336,UCSkwr8f4eEIwmpL4C1WYToA
8337,UCTPmUKP-9nwyL-L6qvX6FUA
8339,UCGNVxID5pqSsWNWhtQS3Bpw
8340,UCK_jCBF8SFidFcRpG8F2NLw
8341,UC4HKRXSE1pSeVLfOQL0zfLw
8343,UC18OsWNSOw1WLqXj5GyKUuQ
8344,UCLpKTNTrzHaqhoqb5Jh4nCg
8346,UC9nPxKVifQNaMZIgRfBWfTQ
8348,UC-NoHJW8ThRsTwdbcle_3wQ
8349,UCVAw6yLjKOQFRsz9aGoD1GA
8350,UCyWVKfDUMYlYd190h_TcTuQ
8351,UCfWCRGQYZlbAeah-KxhVvDQ
8352,UCdM_pz4qpxFOJRRH1dnRhQQ
8353,UClLt1vyBumcSBlYxY_K3QSg
8354,UCVZwPnJl6413-kwk6abb45w
8355,UCvKlMp420PFI_Ipead5VOyA
8358,UCLhL_m22C9pRAp7VA8Nhyzw
8359,UCsWC5O1HpxUQFpYAW2Wgk1A
8361,UCrm_0gb0-bPCcsg7BpogUBA
8364,UCfMb6W6gOfaBvU7V6YKwUcA
8365,UCu-nbMhQA6CM53I2HifKqag
8366,UCki3XqjcKen7eZKF1btf3-g
8367,UCgvkAIBPPfs7CAgrQ8bUKjA
8368,UCBWHY1PQHngjqqXJMY4fZng
8369,UCwF5HiBtgbPR-WK4ULk-bAw
8370,UCoa8ABGkdfjax1Zml-n_DCw
8371,UCy-kLCTRREjqz0_mMNr6RQQ
8372,UCSnl3UoMNf7BRQmFUVnn-Dw
8373,UC4TKx-aH82h8SJ-7S6Ovzpg
8374,UCZV0XIL5rm7cw7mLdtmhcxA
8375,UC5IBIqJM196bFhTUn-3W7EQ
8376,UC3NJUXZRNHr_oaSsXtogaLQ
8377,UC_KlAWylI34Ah9ng-Jj0GOA
8380,UCgQpF30b3TamhyUoAeeSHTA
8381,UC7rcaqmVI4Qg-ZaPEHeUj0A
8382,UChIMr2ay1nhfjO8tdz5r3sA
8383,UCuo1g6JTgJFNVIEgGgSR_0w
8384,UCDYsVlIzN6Z4iz3uYFfEYiw
8385,UC8uvIV2ydnqLc3pArt08SmQ
8386,UCJnWqzrggoFKgqPa44f1iDw
8387,UC1QeLk6lt45gLhUUENHerXw
8388,UCcBPXk4dSO_lvtQB37ZRunQ
8389,UCAgJWWTTHjaktRiiQRI41oA
8390,UC0Eto-zgLDDb-QBqwIoIDWw
8391,UCfunTaf8SPnBRM9bawZV4tA
8392,UCZdCE01JbX5yY_dGNC35H_A
8393,UC_TLE2IePBG1DE_xrc7A8eA
8394,UCcpdFgmfTT2Jt8wX5wpeecA
8395,UCX4TXmaOZKmULX4MfXnyAaA
8396,UCKvQ3h0w2TnVHEZZ5LKQ1Yw
8398,UCMB6m6UvTloxVyeHXRLuBhg
8400,UCC49FBjgx2sbdnX55yzjd6g
8401,UCeXUhj2C-r0oq2HjgaeqlJA
8402,UCaQuars4DNoGA-qWFb0oj1w
8403,UCMZ107pjxa5zz4OqRB7bbLQ
8404,UCYf2ZpQN0tnFm_IJNK0d7wg
8405,UCeueHLG9ffpAcv8i4CLFvNA
8406,UCU1-OOwOTSm2rmw9rCCg5Hg
8407,UCASaJXn-3XwK0UIcnS6oNTg
8415,UCTBxoK4PmVO92-5dFySX8VA
8419,UCrBm3MVuuq8JKoVRiGXWbxA
8420,UCi39LIyGbHwexyW7vEfJrHQ
8421,UCNgXKV8JU5xyFd1dLgaUa6w
8422,UCjAj60Jln7Br7r-DMSFcljA
8423,UCt1EyT6461vL_l34aY_Z65g
8424,UCzDLO5cquKbBaaX1PMYqoBg
8425,UCoBQp0A7ycuQYYCMJXWXUDA
8427,UCBvskEKGZ457CRTLDaeEhng
8428,UC0LVY_QM2A14k2VyK-vijHw
8430,UCCsTthNwHn4ESEk2AWECV_A
8431,UCsRqNg99DbQjuR7Ob_TWlfg
8432,UC_ItBkLlAWBACaxwgFfMB5Q
8433,UCIwa7knaqbDQapalJeJ1GtQ
8435,UCSiT5aB_vOLETm_y0_n05sw
8436,UCARhXSy_JHCe17fBZ5arlyQ
8437,UCBnqWzy3Pkc8nnK1y9XRLrA
8438,UCeXwruOpbJnRDdc83NpCCyg
8439,UCVyo8a4IT4smlOJHXxd_6OQ
8441,UCmK3EL_D9UbRsViCHUNboEg
8442,UC_-5mPUHCB-iup6ULDj7flA
8443,UCl738jEnyVYZN4aMnqKSvxw
8444,UCR77KRRVSwX52Mdr1x3JA6Q
8445,UChbvfXamLbzprLXCFkatb6Q
8448,UCaZCv-hinU5gLeQfjzRx6sA
8449,UC3NXp0yMWpTALCYTSLgMO9g
8450,UCicKDK9XPW_cJEecTjgPwxA
8451,UCpX0DB3dOY2CO0UP-Fq7iQA
8452,UCrBnhH_EmJOXYucS6LtSiSw
8453,UCLD1pTQU1opbGt3lait0P4Q
8456,UCFTNSEIlNBkB9Wc9HuliMUA
8457,UCIVOMx4GQ8lk9N1VtirwwOA
8458,UC63IiD6NqYgZIF6AtuaZn8Q
8459,UC4IGVm2PK23up1KIcZEXfCQ
8460,UCMKd1dcb7cwgZ_W09eMDvgg
8461,UC02DWE8AFjCxZEKyKo3YPoA
8462,UCN35EZ4_RnwWtgbVMEyvMVA
8463,UCZ-S04y6shQqboBcvW__cqQ
8464,UCz3SVyDQ25uoZHEsuh6MSeQ
8465,UCp5i6HA6joLjfSKMKVQPiMw
8467,UCydewFS7zp6lXlJdj3bJQEQ
8468,UCIDarkMSAz4xpyJi5ouin-A
8469,UCpICFjZ2jxs5VZs64i41oJw
